State,"County, State",isUrban,isGroupQuarter67%,pctGroupQuarter,isLILA_1_10,isLILA_half_10,"isLILA_1_20,",isLILA_Vehicle,isLowVehicleAccess,isLowIncome,povertyRate,medianFamilyIncome,isLA_1_10,isLA_half_10,isLA_1_20,isLA_half,isLA_1,isLA_10,isLA_20,isLowVehicleAccessOr20Miles,pctLA_half,pctLILA_half,pctLAKids_half,pctLASeniors_half,pctLAWhite_half,pctLABlack_half,pctLAAsian_half,pctLAnhopi_half,pctLANative_half,pctLAOtherRace_half,pctLALatine_half,pctLAHousingUnitNoVehicle_half,pctLAHousingUnitSNAP_half,pctLA_1,pctLILA_1,pctLAKids_1,pctLASeniors_1,pctLAWhite_1,pctLABlack_1,pctLAAsian_1,pctLAnhopi_1,pctLANative_1,pctLAOtherRace_1,pctLALatine_1,pctLAHousingUnitNoVehicle_1,pctLAHousingUnitSNAP_1,pctLA_10,pctLILA_10,pctLAKids_10,pctLASeniors_10,pctLAWhite_10,pctLABlack_10,pctLAAsian_10,pctLAnhopi_10,pctLANative_10,pctLAOtherRace_10,pctLALatine_10,pctLAHousingUnitNoVehicle_10,pctLAHousingUnitSNAP_10,pctLA_20,pctLILA_20,pctLAKids_20,pctLASeniors_20,pctLAWhite_20,pctLABlack_20,pctLAAsian_20,pctLAnhopi_20,pctLANative_20,pctLAOtherRace_20,pctLALatine_20,pctLAHousingUnitNoVehicle_20,pctLAHousingUnitNAP_20,Population,housingUnit,numGroupQuarter,numLA_1_10,numLA_half_10,numLA_1_20,numLILA_1_10,numLILA_half_10,numLILA_1_20,numLA_half,numLILA_half,numLAKids_half,numLASeniors_half,numLAWhite_half,numLABlack_half,numLAAsian_half,numLAnhopi_half,numLANative_half,numLAOtherRace_half,numLALatine_half,numLAHousingUnitNoVehicle_half,numLAHousingUnitSNAP_half,numLA_1,numLILA_1,numLAKids_1,numLASeniors_1,numLAWhite_1,numLABlack_1,numLAAsian_1,numLAnhopi_1,numLANative_1,numLAOtherRace_1,numLALatine_1,numLAHousingUnitNoVehicle_1,numLAHousingUnitSNAP_1,numLA_10,numLILA_10,numLAKids_10,numLASeniors_10,numLAWhite_10,numLABlack_10,numLAAsian_10,numLAnhopi_10,numLANative_10,numLAOtherRace_10,numLALatine_10,numLAHousingUnitNoVehicle_10,numLAHousingUnitSNAP_10,numLA_20,numLILA_20,numLAKids_20,numLASeniors_20,numLAWhite_20,numLABlack_20,numLAAsian_20,numLAnhopi_20,numLANative_20,numLAOtherRace_20,numLALatine_20,numLAHousingUnitNoVehicle_20,numLAHousingUnitSNAP_20,numLI,numKids,numSeniors,numWhite,numBlack,numAsian,numNHOPI,numNative,numOtherRace,numLatine,numHousingUnitNoVehicle,numHousingUnitSNAP,pctFoodInsecure,numFoodInsecure,pctBlackFoodInsecure,pctLatineFoodInsecure,pctWhiteFoodInsecure,SNAPthreshold,pctFIbelowSNAP,pctFIaboveSNAP,pctKidsFoodInsecure,numKidsFoodInsecure,pctKidsIncomeBelow185,pctKidsIncomeAbove185,costPerMeal,weeklyFoodBudget,weeklyBudgetFoodInsecureByPop,rangeRuralUrban,USstateRegion
CO,"Montezuma County, Colorado",0.14285714285714285,0.0,0.9114285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.8571428571428571,16.842857142857145,53952.857142857145,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,86.91571428571429,34.13142857142857,21.19,13.074285714285717,64.21000000000001,0.1557142857142857,0.32571428571428573,0.027142857142857142,17.62714285714286,4.569999999999999,8.48,2.564285714285714,10.540000000000001,70.15571428571428,26.354285714285712,16.641428571428573,10.577142857142857,51.21714285714285,0.09571428571428571,0.20428571428571432,0.02,15.575714285714286,3.045714285714286,5.704285714285715,1.98,7.398571428571429,26.637999999999998,15.185999999999998,8.181999999999999,2.018,7.8260000000000005,0.0,0.016,0.0,18.018,0.78,1.5639999999999998,1.324,3.2340000000000004,1.7999999999999998,0.59,0.4266666666666667,0.21666666666666665,1.633333333333333,0.0,0.006666666666666667,0.0,0.023333333333333334,0.13666666666666666,0.17333333333333334,0.0,0.10000000000000002,25535,10541,237.0,3679.0,5556.0,1171.0,1867.0,2991.0,538.0,21689.0,7837.0,5118.0,3554.0,17421.0,49.0,94.0,8.0,2859.0,1259.0,2335.0,237.0,1074.0,16602.0,5478.0,3770.0,2744.0,13452.0,30.0,58.0,5.0,2244.0,813.0,1509.0,161.0,682.0,2666.0,1381.0,771.0,243.0,1141.0,0.0,2.0,0.0,1443.0,81.0,170.0,35.0,100.0,158.0,52.0,38.0,19.0,144.0,0.0,1.0,0.0,2.0,12.0,15.0,0.0,3.0,9533.0,5999.0,4269.0,20704.0,58.0,121.0,13.0,3128.0,1511.0,2818.0,255.0,1364.0,13.8,3600.0,,22.0,11.0,200.0,76.0,25.0,19.4,1100.0,88.0,13.0,3.23,18.19,1986000.0,6.0,Mountain Plains
AL,"Montgomery County, Alabama",0.8153846153846154,0.0,4.909999999999999,0.27692307692307694,0.5692307692307692,0.24615384615384617,0.35384615384615387,0.36923076923076925,0.5846153846153846,22.396923076923077,60741.96923076923,0.46153846153846156,0.8769230769230769,0.4,0.8153846153846154,0.4,0.06153846153846154,0.0,0.36923076923076925,82.18923076923078,35.13861538461538,20.199846153846153,9.641692307692308,31.03923076923077,47.04553846153846,1.3547692307692307,0.052307692307692305,0.1966153846153846,2.5013846153846155,2.6823076923076923,8.515384615384615,17.150307692307692,52.06672727272728,19.512727272727272,12.656363636363636,5.929636363636363,21.085636363636365,28.637090909090908,0.9863636363636363,0.021272727272727273,0.11854545454545454,1.2185454545454544,1.2914545454545454,5.016909090909091,9.718181818181819,58.4775,24.0875,10.7175,10.5175,36.7,20.4025,0.1325,0.0175,0.24500000000000002,0.9774999999999999,0.3675,2.275,10.547500000000001,,,,,,,,,,,,,,229363,89981,9082.0,63497.0,158511.0,58337.0,24643.0,67973.0,22600.0,179428.0,73999.0,44225.0,20850.0,69608.0,100068.0,3455.0,123.0,452.0,5726.0,6148.0,6155.0,13805.0,83407.0,30406.0,20720.0,9058.0,32407.0,46776.0,1914.0,49.0,214.0,2040.0,2072.0,2628.0,5737.0,5160.0,2043.0,945.0,916.0,3293.0,1748.0,14.0,1.0,26.0,80.0,36.0,86.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89134.0,56167.0,27421.0,90656.0,125477.0,4821.0,171.0,589.0,7649.0,8314.0,7595.0,17187.0,15.0,34010.0,26.0,16.0,10.0,130.0,62.0,38.0,24.0,12810.0,58.0,42.0,3.24,18.26,18839000.0,2.0,Southeast
AR,"Montgomery County, Arkansas",0.0,0.0,1.2233333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,18.8,45767.666666666664,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,95.97333333333334,42.99,20.083333333333332,21.146666666666665,90.85666666666667,0.19333333333333336,0.5266666666666667,0.02,0.7866666666666666,3.5866666666666673,3.276666666666667,5.859999999999999,15.423333333333332,88.96,40.76333333333333,18.84,18.873333333333335,84.26333333333334,0.19333333333333336,0.5266666666666667,0.02,0.6766666666666667,3.28,3.043333333333333,5.413333333333334,14.863333333333332,26.290000000000003,12.176666666666668,5.52,5.543333333333333,25.353333333333335,0.01,0.06333333333333334,0.02,0.20666666666666667,0.6333333333333333,0.3666666666666667,1.6533333333333333,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9487,4000,121.0,2187.0,2187.0,0.0,999.0,999.0,0.0,9088.0,4029.0,1912.0,1985.0,8570.0,21.0,50.0,2.0,74.0,371.0,354.0,214.0,598.0,8394.0,3808.0,1789.0,1760.0,7917.0,21.0,50.0,2.0,63.0,341.0,331.0,194.0,573.0,2187.0,999.0,445.0,472.0,2109.0,1.0,6.0,2.0,17.0,53.0,37.0,51.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.0,1998.0,2126.0,8958.0,22.0,50.0,2.0,79.0,376.0,361.0,210.0,574.0,19.8,1770.0,,,17.0,130.0,56.0,44.0,27.0,440.0,88.0,13.0,2.94,16.57,890000.0,8.0,Southwest
GA,"Montgomery County, Georgia",0.0,0.0,5.0200000000000005,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,19.166666666666668,53681.333333333336,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,94.99666666666667,36.48,21.646666666666665,13.446666666666667,70.72333333333334,19.76,0.2733333333333334,0.013333333333333334,0.06,4.156666666666667,4.996666666666666,4.046666666666667,16.006666666666668,87.22666666666667,32.85,20.05333333333333,12.796666666666667,66.01333333333334,17.26,0.19666666666666668,0.013333333333333334,0.06,3.6733333333333333,4.516666666666667,3.063333333333333,13.956666666666669,48.56,16.08,10.56,8.53,32.63,13.94,0.13,0.0,0.0,1.85,1.7,1.01,8.14,,,,,,,,,,,,,,9123,3287,732.0,1109.0,1109.0,0.0,367.0,367.0,0.0,8393.0,3461.0,1880.0,1099.0,5856.0,2140.0,25.0,1.0,6.0,365.0,449.0,162.0,578.0,7260.0,2931.0,1648.0,1004.0,5169.0,1776.0,14.0,1.0,6.0,295.0,379.0,115.0,480.0,1109.0,367.0,241.0,195.0,745.0,318.0,3.0,0.0,0.0,42.0,39.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3413.0,2084.0,1173.0,6291.0,2397.0,26.0,1.0,6.0,402.0,480.0,209.0,630.0,15.4,1390.0,24.0,,12.0,130.0,48.0,52.0,18.1,340.0,91.0,9.0,2.9,16.36,690000.0,9.0,Southeast
IL,"Montgomery County, Illinois",0.375,0.0,5.72875,0.5,0.5,0.375,0.375,0.375,0.625,16.525,63567.25,0.5,0.5,0.375,0.375,0.375,0.125,0.0,0.375,90.58875,32.5875,19.51875,15.80125,86.85625,2.1625,0.35250000000000004,0.04,0.16,1.0150000000000001,1.30125,5.16875,12.1525,67.03,22.79375,13.92625,11.32625,63.93625,2.03375,0.24625000000000002,0.0225,0.11875,0.6675,0.88375,2.9074999999999998,8.30125,3.45,1.4375,0.8275,0.575,3.425,0.0025,0.005,0.0,0.0075,0.0075,0.005,0.0825,0.675,,,,,,,,,,,,,,30104,11652,2419.0,4765.0,10051.0,4036.0,1950.0,4143.0,1641.0,26958.0,9426.0,5622.0,4633.0,25551.0,939.0,103.0,11.0,46.0,307.0,423.0,601.0,1386.0,19940.0,6575.0,3977.0,3273.0,18728.0,894.0,74.0,6.0,33.0,203.0,292.0,328.0,922.0,729.0,309.0,175.0,125.0,724.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9013.0,6386.0,5199.0,28632.0,952.0,111.0,11.0,47.0,351.0,459.0,750.0,1562.0,13.0,3730.0,,,11.0,165.0,51.0,49.0,18.7,1080.0,82.0,18.0,2.6,14.68,1660000.0,6.0,Midwest
IN,"Montgomery County, Indiana",0.3333333333333333,0.0,2.7444444444444445,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,10.144444444444444,66413.44444444444,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,78.63666666666667,23.275555555555556,19.374444444444446,11.917777777777777,75.97,0.4677777777777778,0.3022222222222222,0.013333333333333332,0.17777777777777778,1.7055555555555555,2.0488888888888885,2.4544444444444444,7.124444444444445,61.27000000000001,16.755555555555556,15.245555555555557,9.11888888888889,59.65111111111111,0.22,0.21000000000000002,0.0044444444444444444,0.12888888888888891,1.0544444444444445,1.1688888888888889,1.4500000000000002,4.614444444444445,19.807499999999997,6.3625,4.9399999999999995,3.1100000000000003,19.27,0.0325,0.0475,0.0,0.0725,0.385,0.33,0.36750000000000005,1.4775,,,,,,,,,,,,,,38124,14979,1171.0,3953.0,9901.0,1183.0,1437.0,3810.0,532.0,29630.0,9014.0,7260.0,4578.0,28546.0,199.0,130.0,6.0,68.0,681.0,860.0,396.0,1096.0,22202.0,6207.0,5487.0,3389.0,21576.0,89.0,90.0,2.0,47.0,400.0,477.0,228.0,649.0,2770.0,905.0,689.0,438.0,2697.0,4.0,7.0,0.0,10.0,53.0,47.0,21.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11729.0,9139.0,5928.0,36309.0,327.0,213.0,6.0,98.0,1171.0,1739.0,683.0,1501.0,12.6,4810.0,,27.0,11.0,130.0,49.0,51.0,15.6,1350.0,86.0,15.0,2.81,15.84,2312000.0,6.0,Midwest
IA,"Montgomery County, Iowa",0.5,0.0,1.795,0.0,0.25,0.0,0.0,0.0,0.25,15.275,59062.5,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,76.0575,23.002499999999998,17.377499999999998,15.015,74.69749999999999,0.145,0.18,0.0425,0.225,0.77,0.9324999999999999,3.14,11.445,51.1725,13.877500000000001,11.372499999999999,9.9725,50.49,0.06,0.10500000000000001,0.0425,0.15,0.325,0.5675,0.9875,6.3925,38.67,13.094999999999999,8.26,8.13,37.845,0.035,0.095,0.07,0.225,0.4,0.74,0.585,5.01,,,,,,,,,,,,,,10740,4558,213.0,2222.0,4814.0,206.0,795.0,1762.0,85.0,7691.0,2376.0,1769.0,1521.0,7548.0,16.0,18.0,5.0,24.0,81.0,101.0,144.0,497.0,5055.0,1402.0,1132.0,995.0,4984.0,7.0,10.0,5.0,16.0,34.0,61.0,42.0,268.0,2016.0,710.0,439.0,422.0,1970.0,2.0,5.0,4.0,13.0,22.0,42.0,13.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.0,2511.0,2141.0,10460.0,25.0,23.0,5.0,38.0,189.0,305.0,305.0,795.0,9.9,1000.0,,,9.0,160.0,64.0,36.0,14.7,340.0,76.0,24.0,2.96,16.66,505000.0,6.0,Midwest
KS,"Montgomery County, Kansas",0.46153846153846156,0.0,3.0923076923076924,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.6923076923076923,21.984615384615385,48121.769230769234,0.38461538461538464,0.6153846153846154,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,79.91,34.37076923076923,18.476153846153846,13.706153846153846,65.55846153846154,5.046923076923077,0.4184615384615385,0.14076923076923079,2.977692307692308,5.769230769230769,4.5115384615384615,6.532307692307692,12.662307692307694,48.20615384615384,16.93076923076923,11.053846153846154,9.217692307692307,41.37923076923077,1.7192307692307691,0.23461538461538461,0.062307692307692314,1.8684615384615384,2.9415384615384617,2.056153846153846,2.8884615384615384,6.187692307692307,48.03666666666667,18.72,11.606666666666667,8.313333333333333,42.156666666666666,0.27666666666666667,0.07666666666666667,0.06333333333333334,2.5100000000000002,2.953333333333333,1.7433333333333332,3.6199999999999997,4.266666666666667,,,,,,,,,,,,,,35471,14382,1112.0,8682.0,15272.0,4703.0,3636.0,7080.0,2152.0,30052.0,11820.0,6931.0,5376.0,25245.0,1563.0,165.0,36.0,1057.0,1986.0,1503.0,827.0,1765.0,19703.0,6386.0,4445.0,3863.0,17085.0,660.0,113.0,18.0,700.0,1128.0,764.0,428.0,955.0,3979.0,1484.0,952.0,682.0,3481.0,23.0,6.0,5.0,216.0,249.0,138.0,112.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12983.0,8399.0,6156.0,29561.0,2059.0,205.0,38.0,1188.0,2420.0,1844.0,958.0,2079.0,15.8,5130.0,31.0,22.0,14.0,130.0,54.0,46.0,24.1,1860.0,73.0,27.0,2.99,16.85,2623000.0,5.0,Mountain Plains
KY,"Montgomery County, Kentucky",0.16666666666666666,0.0,1.095,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.6666666666666666,19.650000000000002,53626.833333333336,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,89.915,39.873333333333335,22.113333333333333,11.556666666666667,86.04,1.7483333333333333,0.24166666666666667,0.02,0.15666666666666665,1.705,1.9816666666666667,4.536666666666667,16.27,70.73,30.74,17.581666666666667,8.91,68.14833333333333,1.1266666666666667,0.14333333333333334,0.013333333333333334,0.13,1.17,1.3833333333333335,3.1033333333333335,13.003333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,26499,10435,357.0,3857.0,5737.0,3857.0,1675.0,2980.0,1675.0,24077.0,11035.0,5954.0,3078.0,22791.0,642.0,76.0,6.0,46.0,518.0,569.0,532.0,1806.0,18105.0,8140.0,4515.0,2279.0,17272.0,414.0,42.0,4.0,36.0,339.0,361.0,342.0,1337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12327.0,6500.0,3393.0,25031.0,731.0,84.0,6.0,48.0,599.0,660.0,607.0,1968.0,16.3,4540.0,21.0,32.0,16.0,200.0,80.0,20.0,20.0,1340.0,87.0,13.0,2.85,16.06,2211000.0,6.0,Southeast
MD,"Montgomery County, Maryland",0.9720930232558139,0.0,0.9506511627906977,0.013953488372093023,0.2,0.013953488372093023,0.037209302325581395,0.08837209302325581,0.2744186046511628,6.756744186046512,135470.73953488373,0.3488372093023256,0.8232558139534883,0.3488372093023256,0.8232558139534883,0.3488372093023256,0.0,0.0,0.08837209302325581,60.73868292682927,8.69868292682927,15.263853658536586,7.824536585365854,37.74512195121951,8.838926829268292,8.126926829268292,0.031853658536585366,0.20570731707317075,5.790926829268293,8.936829268292684,2.520487804878049,3.3349268292682925,36.419999999999995,3.2670833333333333,9.5605,4.944583333333333,25.615666666666666,3.6819166666666665,4.996416666666667,0.0165,0.08141666666666666,2.0275833333333333,2.98025,0.7669166666666667,1.1973333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,971777,357086,8900.0,194617.0,563145.0,194617.0,17800.0,82025.0,17800.0,585707.0,84271.0,149548.0,72066.0,353971.0,89478.0,82905.0,292.0,2015.0,57046.0,87786.0,8713.0,11550.0,215085.0,19802.0,56871.0,28086.0,146063.0,24156.0,31754.0,92.0,490.0,12531.0,18236.0,1621.0,2607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184429.0,233530.0,119769.0,558358.0,167315.0,135451.0,522.0,3639.0,106492.0,165398.0,28245.0,23661.0,8.6,89270.0,16.0,10.0,4.0,200.0,59.0,41.0,9.5,23070.0,76.0,24.0,3.89,21.95,59429000.0,1.0,Mid-Atlantic
MS,"Montgomery County, Mississippi",0.3333333333333333,0.0,0.6033333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,27.099999999999998,40025.333333333336,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,89.53333333333335,42.199999999999996,21.273333333333337,14.953333333333333,48.24,39.836666666666666,0.24333333333333332,0.006666666666666667,0.10000000000000002,1.11,0.9833333333333333,4.993333333333333,16.356666666666666,67.64999999999999,30.72666666666667,14.856666666666667,11.829999999999998,42.57,23.929999999999996,0.10000000000000002,0.006666666666666667,0.043333333333333335,1.0033333333333334,0.9066666666666666,2.8633333333333333,11.863333333333332,12.995000000000001,5.76,2.75,2.135,8.42,4.465000000000001,0.0,0.0,0.01,0.105,0.055,0.45,2.1799999999999997,,,,,,,,,,,,,,10925,4438,99.0,2338.0,5027.0,1620.0,1092.0,2424.0,774.0,9488.0,4509.0,2352.0,1522.0,4727.0,4613.0,34.0,1.0,12.0,101.0,88.0,234.0,735.0,6357.0,2907.0,1429.0,1081.0,3911.0,2343.0,13.0,1.0,4.0,85.0,76.0,118.0,474.0,718.0,318.0,152.0,118.0,464.0,248.0,0.0,0.0,0.0,6.0,3.0,11.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008.0,2670.0,1878.0,5790.0,4967.0,39.0,1.0,16.0,112.0,97.0,283.0,885.0,20.4,2060.0,29.0,,14.0,130.0,68.0,32.0,31.3,720.0,66.0,34.0,3.06,17.25,1078000.0,7.0,Southeast
MO,"Montgomery County, Missouri",0.25,0.0,3.225,0.25,0.25,0.25,0.0,0.0,0.5,16.85,55597.0,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,90.315,35.0825,20.5025,17.8525,87.155,1.07,0.235,0.02,0.16249999999999998,1.675,1.0274999999999999,3.17,10.155,81.22749999999999,31.7025,18.2175,16.3525,78.44,0.885,0.22499999999999998,0.02,0.15,1.51,0.88,2.5574999999999997,8.65,15.153333333333334,5.533333333333334,2.8466666666666662,3.266666666666667,14.773333333333333,0.049999999999999996,0.013333333333333334,0.01,0.02666666666666667,0.2833333333333333,0.08,0.6033333333333334,1.7933333333333332,,,,,,,,,,,,,,12236,4868,394.0,2166.0,3553.0,951.0,722.0,1237.0,280.0,10758.0,4159.0,2444.0,2102.0,10388.0,128.0,29.0,2.0,18.0,193.0,119.0,157.0,490.0,9370.0,3643.0,2095.0,1873.0,9058.0,100.0,27.0,2.0,16.0,168.0,97.0,119.0,398.0,1215.0,442.0,228.0,260.0,1185.0,4.0,1.0,1.0,2.0,23.0,6.0,19.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4627.0,2853.0,2286.0,11713.0,201.0,31.0,2.0,23.0,266.0,172.0,202.0,586.0,14.9,1720.0,,,13.0,130.0,53.0,47.0,18.0,460.0,89.0,11.0,3.04,17.11,892000.0,6.0,Mountain Plains
NY,"Montgomery County, New York",0.5625,0.0,1.67875,0.5,0.5,0.5,0.6875,0.75,0.75,22.65625,52631.3125,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,0.0,0.75,94.669375,43.48375,22.930625,15.191875,83.063125,2.2468749999999997,0.7175,0.035625000000000004,0.385,8.2225,14.670625,15.829375,21.92,82.650625,38.355000000000004,20.45875,12.773125,72.015,1.9943749999999998,0.636875,0.03125,0.3525,7.620625,13.577499999999999,14.113125,19.4075,0.295,0.095,0.07,0.055,0.28,0.005,0.01,0.0,0.0,0.005,0.0,0.015,0.035,,,,,,,,,,,,,,50219,20272,920.0,19057.0,23080.0,19032.0,9227.0,10802.0,9219.0,46913.0,20024.0,11060.0,7636.0,42358.0,909.0,352.0,18.0,164.0,3112.0,5525.0,2618.0,3931.0,41000.0,17581.0,9845.0,6448.0,36882.0,795.0,315.0,15.0,149.0,2845.0,5056.0,2305.0,3458.0,25.0,8.0,6.0,5.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20903.0,11801.0,8329.0,45519.0,951.0,369.0,19.0,169.0,3192.0,5654.0,2682.0,3987.0,14.4,7110.0,27.0,26.0,10.0,200.0,81.0,19.0,23.2,2620.0,93.0,7.0,3.07,17.3,3730000.0,4.0,Northeast
NC,"Montgomery County, North Carolina",0.16666666666666666,0.0,2.643333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,19.766666666666666,53127.166666666664,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,92.93333333333334,41.185,21.425,15.549999999999999,63.156666666666666,19.656666666666666,2.171666666666667,0.008333333333333333,0.40499999999999997,7.538333333333334,10.246666666666668,4.4783333333333335,13.596666666666666,79.7,35.12833333333333,18.064999999999998,13.236666666666666,56.33833333333334,14.643333333333333,2.0533333333333332,0.008333333333333333,0.375,6.281666666666666,8.595,3.1466666666666665,11.468333333333334,2.36,0.47333333333333333,0.5133333333333333,0.4466666666666667,2.36,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.18999999999999997,0.26666666666666666,,,,,,,,,,,,,,27798,10544,1093.0,4712.0,6326.0,4405.0,1909.0,2618.0,1837.0,25822.0,11809.0,6216.0,4039.0,18042.0,4663.0,422.0,3.0,118.0,2574.0,3579.0,518.0,1509.0,21782.0,9934.0,5155.0,3347.0,15824.0,3378.0,375.0,3.0,107.0,2095.0,2933.0,351.0,1269.0,307.0,72.0,69.0,53.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11589.0,6746.0,4364.0,19162.0,5231.0,441.0,3.0,120.0,2841.0,3926.0,620.0,1577.0,13.8,3770.0,25.0,17.0,11.0,200.0,84.0,16.0,19.7,1200.0,96.0,4.0,2.74,15.44,1766000.0,6.0,Southeast
OH,"Montgomery County, Ohio",0.9539473684210527,0.006578947368421052,2.7792763157894735,0.23026315789473684,0.40789473684210525,0.23026315789473684,0.26973684210526316,0.34210526315789475,0.45394736842105265,19.66184210526316,63999.30921052631,0.46710526315789475,0.881578947368421,0.46710526315789475,0.881578947368421,0.46710526315789475,0.0,0.0,0.34210526315789475,73.13519736842105,28.192828947368422,17.079736842105262,11.267894736842106,51.499736842105264,18.13171052631579,1.0144736842105262,0.02131578947368421,0.1719078947368421,2.2951973684210527,1.5928289473684212,7.561315789473684,12.053486842105263,41.19504347826087,15.090521739130436,9.888260869565219,6.634695652173913,29.25704347826087,10.116173913043477,0.5492173913043478,0.007739130434782609,0.08860869565217391,1.176695652173913,0.7832173913043478,4.013826086956522,7.0299130434782615,,,,,,,,,,,,,,,,,,,,,,,,,,,535153,223943,14142.0,153962.0,374967.0,153962.0,54237.0,137168.0,54237.0,399159.0,143575.0,93718.0,60559.0,296327.0,82823.0,6433.0,124.0,909.0,12550.0,8749.0,15410.0,24867.0,174304.0,59220.0,41864.0,27842.0,130511.0,35783.0,2661.0,39.0,362.0,4937.0,3283.0,6178.0,10969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186448.0,123279.0,81041.0,395272.0,111870.0,9273.0,177.0,1242.0,17319.0,12177.0,22029.0,33714.0,14.3,75930.0,25.0,21.0,13.0,130.0,57.0,44.0,20.6,24260.0,69.0,32.0,3.05,17.2,39619000.0,2.0,Midwest
